,job_title,min_salary,max_salary,city,state,company_name,company_industry,company_rating,bachelors,masters,phd
1685,Senior Data scientist,152636,165075,Alexandria,VA,ManTech,Business Services,4.1,0,0,0
1686,Data scientist,76616,102469,Washington,DC,The Knot Worldwide,Information Technology,3.6,0,1,1
1687,Senior Data scientist,114390,155798,Herndon,VA,Amazon,Information Technology,3.9,0,0,0
1688,Research Scientist (Traumatic Brain Injury),53523,113521,Bethesda,MD,General Dy0mics Information Technology,Information Technology,3.4,0,0,1
1689,Data scientist,70240,116338,Washington,DC,Seen by Indeed,0,0,0,0,0
1690,SAR Imagery Scientist - Expert TO11 #79 TS/SCI,0,0,Chantilly,VA,Shine Systems,Business Services,3.6,0,0,0
1691,Aviation FOQA Data scientist Sr.,91416,147027,McLean,VA,MITRE,Government,3.2,1,1,0
1692,Data scientist,99264,132056,Washington,DC,Mathematica Policy Research,Business Services,3.3,0,1,1
1693,Future Opportunity: Data Engineer,52024,99286,Raleigh,NC,AVA0DE,Information Technology,3.9,1,1,0
1694,Lead Artificial Intelligence Computer Scientist,92202,127759,McLean,VA,MITRE,Government,3.2,1,0,0
1695,Product Engineer – Data Science,67446,82227,Arlington,VA,Esri,Information Technology,3.6,1,1,0
1696,Senior Data scientist,112161,181839,Herndon,VA,Novetta,Information Technology,4.1,0,0,0
1697,Data scientist,0,0,Fairfax,VA,CyberCoders,Business Services,4.1,0,0,0
1698,Data scientist - Defense & Intelligence,95113,106971,McLean,VA,Elder Research,Business Services,3.8,1,1,0
1699,Data scientist,76631,127462,Washington,DC,Department of Energy,Government,3.6,0,0,0
1700,Data scientist active TS/SCI,78503,131882,Fort Belvoir,VA,LMI,Business Services,3.9,0,0,0
1701,Data scientist,74963,121611,Washington,DC,Expression Networks,Information Technology,4.7,1,0,0
1702,Quality Control Scientist III- A0lytical Development,78514,96537,Rockville,MD,Advanced BioScience Laboratories,Biotech & Pharmaceuticals,2.7,1,1,0
1703,Data scientist,81690,134847,Washington,DC,U.S. General Services Administration,Government,3.9,0,0,0
1704,Data scientist,86300,113249,Washington,DC,West 4th Strategy,Government,5,1,0,0
1705,Data scientist,58322,100095,Arlington,VA,IT Reso0nce Inc,Information Technology,4.3,1,0,0
1706,Data scientist,86300,113249,Arlington,VA,Artlin Consulting,Government,4.1,1,1,0
1707,Data scientist,58594,99386,Arlington,VA,"Applied Research Associates, Inc.",Government,3.7,1,1,1
1708,Data scientist,103560,132838,Washington,DC,CIA,Government,3.7,1,0,0
1709,Data scientist,102316,140080,Washington,DC,Fannie Mae,Fi0nce,3.6,1,1,0
1710,Staff Scientist-Downstream Process Development,0,0,Rockville,MD,Advanced BioScience Laboratories,Biotech & Pharmaceuticals,2.7,1,1,1
1711,Data scientist,65493,110872,Washington,DC,A0lytica,Information Technology,3.7,0,1,1
1712,Data scientist,0,0,Washington,DC,Piper Enterprise Solutions,Business Services,4.4,1,1,0
1713,Data scientist,74963,121611,Washington,DC,Meridian Knowledge Solutions,Information Technology,3.1,0,1,0
1714,Data scientist,74963,121611,Arlington,VA,Storyblocks,Information Technology,4.9,0,0,0
1715,Data scientist,0,0,Mc Lean,VA,The Ashlar Group,0,3.7,0,1,0
1716,Data scientist,103270,133441,Arlington,VA,Koch Industries,"Oil, Gas, Energy & Utilities",3.6,1,1,1
1717,Data scientist,0,0,Washington,DC,Aptive,Business Services,4,0,1,0
1718,Data scientist,120041,151249,Arlington,VA,Pandera Systems,Information Technology,4.3,0,1,1
1719,Data scientist,0,0,Arlington,VA,Thresher,0,5,1,1,1
1720,Data scientist,81933,136242,Washington,DC,0 Ali&amp;#039;i,Business Services,4.2,1,1,0
1721,Data scientist,45951,78323,Washington,DC,0vigant Consulting,Business Services,3.2,1,1,0
1722,"Data scientist, Senior",112161,181839,Fort Belvoir,VA,Novetta,Information Technology,4.1,0,0,1
1723,Data scientist,68857,117241,Alexandria,VA,DCS CORPORATION,Business Services,4.1,0,1,0
1724,Data scientist,90874,109430,College Park,MD,University of Maryland,Education,4.3,0,0,0
1725,Data scientist,61402,103866,Suitland,MD,Pragmatics,Information Technology,2.8,0,0,0
1726,Data scientist,91072,145746,Mc Lean,VA,Thomson Reuters Corporation,Information Technology,3.6,0,0,0
1727,Junior Data scientist,53663,92754,Washington,DC,World Bank,Fi0nce,3.9,1,1,0
1728,Data scientist,80686,113974,Washington,DC,"Culmen Inter0tio0l, LLC",Government,3.8,0,0,0
1729,Data scientist,0,0,"Crystal City, state=Virginia, Virginia",Not Provided,HRUCKUS,Business Services,5,0,0,0
1730,Data scientist,77283,129486,Washington,DC,The Rock Creek Group,Fi0nce,4.7,1,0,0
1731,Data scientist,65120,109030,Alexandria,VA,Ollie&amp;#039;s Bargain Outlet,Retail,2.9,1,1,0
1732,Data scientist,0,0,Tysons,VA,Ridgeline Inter0tio0l,Aerospace & Defense,4.5,0,0,0
1733,Data scientist,71930,120664,Mc Lean,VA,Cognosante,Information Technology,3,1,0,0
1734,Data scientist,75017,120728,Washington,DC,Resolvit.com,Business Services,4.2,1,1,0
1735,Data scientist,79171,126697,Arlington,VA,1901 Group,Information Technology,3.1,1,1,0
1736,Data scientist,0,0,Arlington,VA,Job Juncture,Business Services,4.7,0,1,1
1737,Data scientist,95407,126717,Springfield,VA,Royce Geospatial,Aerospace & Defense,5,0,1,0
1738,Data scientist,112093,149318,Washington,DC,Pivotal Software,Information Technology,4.4,1,0,0
1739,Staff Scientist- Upstream PD,81587,93906,Rockville,MD,Advanced BioScience Laboratories,Biotech & Pharmaceuticals,2.7,0,0,0
1740,Data scientist,70240,116338,Washington,DC,Sprezzatura Ma0gement Consulting,0,0,1,1,0
1741,Data scientist,0,0,Reston,VA,B4Corp,Information Technology,0,0,0,0
1742,Data Engineer,90535,100724,Springfield,VA,Novetta,Information Technology,4.1,1,0,0
1744,Data scientist - Mid Level,66348,115540,Washington,DC,I-Link Solutions,Transportation & Logistics,4.7,0,1,1
1745,Data scientist,0,0,Washington,DC,General Services Admin,0,0,1,0,0
1746,Data scientist,73030,106117,Washington,DC,Akima Ma0gement Services,Aerospace & Defense,3.2,0,0,0
1747,Sr. Principal Data scientist,122794,195305,Fairfax,VA,Northrop Grumman,Aerospace & Defense,3.7,1,1,0
1748,Data scientist,70240,116338,Rosslyn,VA,ALQIMI,0,4.4,1,0,0
1749,Spring Data Science Intern,0,0,Alexandria,VA,Øptimus,0,4.5,0,0,0
1750,Sr Data scientist,107655,174265,Herndon,VA,Sierra Nevada Corporation,Aerospace & Defense,3.2,1,0,0
1751,Data Engineer,89383,104525,Arlington,VA,Public Broadcasting Service,Media,3.8,1,0,0
1752,Data Engineer,80388,90488,Arlington,VA,Excella Consulting,Business Services,4,0,0,0
1753,Data scientist,103024,130269,Washington,DC,Tetra Tech,Business Services,3.9,1,0,0
1754,Data scientist,69552,84816,Alexandria,VA,Information Gateways,Information Technology,3.3,1,0,0
1755,Data scientist,88352,110797,Washington,DC,SAIC,Information Technology,3.6,0,0,0
1756,Data scientist,0,0,Washington,DC,Office of Inspector General,0,3,1,0,0
1757,Data scientist,74963,121611,Alexandria,VA,TransVoyant,Information Technology,3,1,0,0
1758,Data scientist,0,0,Vien0,VA,Hire Velocity,Business Services,3.9,1,1,0
1759,Data scientist,83852,137111,McLean,VA,Caroli0 Power &amp;amp; Light Co,"Oil, Gas, Energy & Utilities",3.7,0,0,0
1760,Data scientist,103449,130884,Alexandria,VA,Research Innovations,Information Technology,4.7,1,1,1
1761,Data scientist,89396,123728,Rockville,MD,Tek Leaders,Information Technology,3.5,1,1,0
1762,Data scientist,70677,117046,McLean,VA,Valiant Integrated Services,Aerospace & Defense,3.3,1,0,0
1763,Data A0lyst,76089,99510,McLean,VA,ID.me,Information Technology,3.3,1,0,0
1764,Data scientist,0,0,Springfield,VA,RTI Consulting,Government,5,1,0,0
1765,Data scientist/Lead Data scientist,113152,152695,Washington,DC,BlueLabs,Business Services,4.6,0,0,1
1766,Data scientist,0,0,Adelphi,MD,A0Vation LLC,Information Technology,4.2,0,1,0
1767,Data scientist,0,0,Rockville,MD,"Latitude, Inc.",Business Services,4.1,1,0,0
1768,Data scientist,75835,101374,Reston,VA,Noblis,Business Services,4,0,0,0
1769,Data scientist,0,0,Fulton,MD,Reveal Global Consulting LLC,Government,0,1,0,0
1770,Data scientist,77725,130330,Springfield,VA,Berico Technologies,Aerospace & Defense,3.5,1,1,0
1771,Data scientist,102641,119000,Chantilly,VA,The Aerospace Corporation,Aerospace & Defense,3.8,1,0,0
1772,Data scientist,95407,126717,McLean,VA,Varen Technologies,Information Technology,4.2,1,0,0
1773,Data scientist,83138,118794,McLean,VA,Infinitive Inc,Business Services,3.4,1,0,0
1774,Data scientist,74963,121611,Reston,VA,Axiologic Solutions,Aerospace & Defense,4.4,1,0,0
1775,Data scientist,89929,143975,Columbia,MD,"Visionist, Inc.",Information Technology,4.9,1,0,0
1776,Data scientist,81591,118794,Fairfax,VA,"Pyramid Systems, Inc.",Information Technology,4.2,0,0,0
1777,Data scientist,0,0,Springfield,VA,"Strategic Alliance Consulting, Inc",Government,5,1,0,0
1778,Data scientist,0,0,Arlington,VA,1884794,0,0,1,1,1
1779,"Data scientist, Senior",80176,133374,Arlington,VA,Booz Allen Hamilton Inc.,Business Services,3.7,1,0,1
1780,"Data and A0lytics Manager (London or Washington, DC based)",0,0,Washington,DC,ONE Campaign,Non-Profit,2.4,1,0,0
1781,Data scientist,0,0,Gaithersburg,MD,"Lucidus Solutions, LLC",0,0,1,0,0
1782,Data scientist,0,0,Reston,VA,BlackFern Recruitment,0,0,1,1,0
1783,Data scientist,85079,107525,McLean,VA,Leidos,Aerospace & Defense,3.4,0,0,0
1784,Data Engineer,105449,114869,McLean,VA,Maxar Technologies,Aerospace & Defense,3.5,1,0,0
1785,Data scientist,92852,122397,Vien0,VA,NT Concepts,Information Technology,3.6,0,0,0
1786,Data scientist,101818,133182,Herndon,VA,Lockheed Martin,Aerospace & Defense,3.8,0,0,0
1787,Data scientist,0,0,Washington,DC,BCT LLC,0,3.3,1,1,0
1788,Data scientist,70240,116338,Springfield,VA,Ops Tech Alliance,0,0,1,1,0
1789,Data scientist,59454,100804,Adelphi,MD,"Electronic Consulting Services, Inc.",Information Technology,3.5,1,1,0
1790,Data scientist,70240,116338,Washington,DC,Omni Consulting Solutions,0,0,1,0,0
1791,Data scientist,0,0,McLean,VA,Dezign Concepts LLC,0,0,0,1,0
1792,Data scientist,77272,103177,Fort Meade,MD,General Dy0mics Information Technology,Information Technology,3.4,0,1,0
1793,Data scientist,95407,126717,Herndon,VA,"ISYS Technologies, Inc.",Information Technology,3.4,0,0,0
1794,Data scientist,118774,146066,Chantilly,VA,Praxis Engineering,Information Technology,4.7,0,1,0
1795,Data scientist (Sports A0lytics),0,0,Washington,DC,CyberCoders,Business Services,4.1,1,1,1
1796,Computatio0l Behavioral Scientist,76427,103234,Herndon,VA,Ntrepid,Information Technology,4.2,0,0,0
1797,Data scientist/Architect,101647,134201,Arlington,VA,Serry Systems,Information Technology,0,0,0,0
1798,Data scientist Technical Specialist,67743,85638,Chantilly,VA,Peraton,Aerospace & Defense,3.4,0,0,0
1799,Computer Vision Scientist,88148,155400,Washington,DC,Alarm.com,Information Technology,4.2,0,1,1
1800,Data scientist Level-I,45186,78043,Vien0,VA,Nolij Consulting,Business Services,3.9,1,0,0
1801,Computer Scientist 3,152930,183506,An0polis Junction,MD,IntelliGenesis LLC,Aerospace & Defense,4.5,0,0,0
1802,"AI Data scientist- Machine Learning, Consultant",62072,70056,Washington,DC,Guidehouse,Business Services,3.2,1,1,1
1803,Federal - Data scientist,82046,133600,Alexandria,VA,Solekai Systems Corp,Information Technology,4.2,0,0,0
1804,Data scientist,79171,126697,Reston,VA,Par Government Systems Corporation,Information Technology,3.2,0,1,0
1805,Data scientist - US Citizenship REQUIRED,0,0,Arlington,VA,Job Juncture,Business Services,4.7,0,1,1
1806,"Data scientist, A0lytics",100134,145662,Washington,DC,Facebook,Information Technology,4.4,0,0,0
1807,Data scientist (CCDB) (Mid-Level),80686,113974,Washington,DC,METIS Solutions,Aerospace & Defense,3.4,1,0,0
1808,Artificial Intelligence/Machine Learning Data scientist,60508,103578,Alexandria,VA,Booz Allen Hamilton Inc.,Business Services,3.7,1,0,0
1809,"In Vivo Senior Scientist, Oncology Research",87533,169550,Gaithersburg,MD,AstraZeneca,Biotech & Pharmaceuticals,3.9,0,0,0
1810,Sr Data scientist - TS/SCI w/ Poly,0,0,Herndon,VA,CyberCoders,Business Services,4.1,1,0,0
1811,Data Engineer SME,84823,144070,Fort Belvoir,VA,LMI,Business Services,3.9,0,0,0
1812,Federal - Data scientist,72478,121282,Washington,DC,Accenture,Business Services,3.8,0,0,0
1813,Data scientist - Machine Learning Engineer,84918,103987,Washington,DC,Atlas Research,Business Services,2.9,1,1,1
1814,Data A0lyst,49560,77573,Washington,DC,BlueLabs,Business Services,4.6,0,0,0
1815,Data scientist Machine Learning,79841,132203,Arlington,VA,Leidos,Aerospace & Defense,3.4,0,0,0
1816,Chief Data scientist,0,0,Bethesda,MD,"Teaching Strategies, LLC",Education,3.1,0,1,1
1817,Decision Scientist,107620,140626,Laurel,MD,Johns Hopkins University Applied Physics Laboratory,Aerospace & Defense,4.5,1,1,1
1818,Mid Level Data A0lyst / Scientist,0,0,Alexandria,VA,CMCI,0,4.6,1,0,0
1819,Data Engineer,98717,107058,Arlington,VA,BOEING,Aerospace & Defense,3.6,1,1,0
1820,Data scientist / Statistician,0,0,Washington,DC,Ledger Investing,0,0,0,1,1
1821,Senior Data scientist,90000,150000,Washington,DC,West Creek Fi0ncial,Fi0nce,4.6,1,1,1
1822,Senior Data Engineer,67104,126644,Reston,VA,Novetta,Information Technology,4.1,1,1,0
1823,Senior Manager - Data Acquisition & Partnerships,135546,160387,McLean,VA,ID.me,Information Technology,3.3,1,0,0
1824,Senior Data scientist,0,0,Arlington,VA,CyberCoders,Business Services,4.1,1,0,0
1825,Data Engineer,0,0,Washington,DC,CyberCoders,Business Services,4.1,1,1,0
1826,"Sr. Data scientist (Arlington, VA)",107484,147854,Arlington,VA,Tiger A0lytics,Business Services,4.6,1,1,0
1827,Data scientist II,93726,109642,Washington,DC,NCQA,Health Care,3.4,0,1,0
1828,Junior Data scientist,51237,86319,Springfield,VA,Ball Corporation,Aerospace & Defense,3.7,1,1,1
1829,Senior Data scientist - NIH,0,0,Bethesda,MD,Kelly,Business Services,3.4,0,0,0
1830,"Junior Data scientist, A0lytics",47514,82849,Arlington,VA,CGI,Business Services,3.5,1,1,0
1831,Data scientist (Pipeline),102316,140080,Washington,DC,Fannie Mae,Fi0nce,3.6,0,1,1
1832,Senior Data scientist,88120,142006,Arlington,VA,"IEM, Inc",Business Services,3.3,0,0,1
1833,Associate Scientist - Hybridoma Generation,63691,128423,Gaithersburg,MD,AstraZeneca,Biotech & Pharmaceuticals,3.9,0,0,0
1834,Data scientist - Senior Consultant,119363,190334,Washington,DC,Guidehouse,Business Services,3.2,0,1,0
1835,Environmental Scientist/Engineer,41198,71034,Fairfax,VA,ICF,Business Services,3.5,1,1,0
1836,Data Engineer,81616,98428,Washington,DC,Seen by Indeed,0,0,0,0,0
1837,Senior Data scientist,123596,201900,Silver Spring,MD,"Discovery Communications, Inc.",Media,3.4,0,1,1
1838,"Data scientist, Senior Consultant",52583,89114,Washington,DC,0vigant Consulting,Business Services,3.2,1,1,0
1839,Junior Data scientist,57902,97793,Springfield,VA,Ball Metal Food Container Corp,Manufacturing,3.1,0,0,0
1840,Quantitative A0lyst / Data scientist - Opower Product Team,78066,121530,Arlington,VA,Oracle,Information Technology,3.5,1,1,0
1841,Data scientist/Machine Learning Engineer,0,0,Springfield,VA,"Latitude, Inc.",Business Services,4.1,0,0,0
1842,Data scientist Jr.,44646,65205,College Park,MD,Optimal Solutions Group,Business Services,1.9,1,0,0
1843,Junior Data scientist,57207,100230,Arlington,VA,Metaphase Consulting,0,5,1,1,0
1844,Senior Data scientist,75749,127839,Alexandria,VA,IT Reso0nce Inc.,Information Technology,4.3,0,0,0
1845,Data scientist/Machine Learning Engineer,0,0,Washington,DC,nDemand Consulting LLC,0,0,0,1,0
1846,"Big Data scientist, Senior Consultant",114275,182211,Washington,DC,Guidehouse,Business Services,3.2,1,1,0
1847,Data scientist-Machine Learning,84908,137197,Chantilly,VA,IBM Corporation,Information Technology,3.7,1,1,0
1848,"Social/Data scientist, Military Personnel A0lytics Team",99002,118901,Arlington,VA,Fors Marsh Group,Business Services,3.7,0,1,0
1849,Data scientist- Secret Clearance,83948,104429,Washington,DC,Deloitte,Accounting & Legal,3.9,1,0,0
1850,Data Engineer / Scientist,62576,107487,McLean,VA,CACI Inter0tio0l,Aerospace & Defense,3.5,0,0,0
1851,Lead Data scientist with Security Clearance,0,0,Washington,DC,"New Light Technologies, Inc.",Accounting & Legal,5,0,0,0
1852,Dr. Strange or Iron Man? (Data scientist),81591,118794,Bethesda,MD,The Interface Fi0ncial Group,Fi0nce,4,0,0,0
1853,Junior Data scientist,56749,96904,Springfield,VA,Ball Corporation / Ball Aerospace,Aerospace & Defense,3.7,1,1,1
1854,Data scientist - Data A0lyst Ma0ging Consultant,90572,146769,Washington,DC,Guidehouse,Business Services,3.2,1,1,0
1855,Req: Data scientist with Fi0ncial Services/Mortgage exp,0,0,Arlington,VA,OnwardPath Technology Solutions LLC,0,0,0,0,0
1856,Research Scientist - Modeling & Simulation,98662,139590,Bethesda,MD,Evidera,Biotech & Pharmaceuticals,3.8,1,1,1
1857,Data scientist Behavioral Biometrics,90267,147703,Washington,DC,Premise,Information Technology,3.9,1,1,0
1858,Research Data scientist,73993,116308,Arlington,VA,Institute for Justice,Accounting & Legal,4.7,1,1,0
1859,Sr. Data scientist,71181,120518,Arlington,VA,Tiger A0lytics,Business Services,4.6,1,1,0
1860,Intelligence Research Specialist (Data scientist),47850,91297,Washington,DC,US Department of Treasury,Government,3.6,1,0,0
1861,Senior Data scientist,101722,141462,Arlington,VA,Fors Marsh Group,Business Services,3.7,0,1,0
1862,"Data scientist, Public Sector",125977,198140,Washington,DC,NVIDIA,Information Technology,4.6,0,1,1
1863,Computer Scientist / Data A0lytic,79334,113232,Washington,DC,D3 AIR AND SPACE OPERATIONS INC,Transportation & Logistics,3.3,1,0,0
1864,Senior Data scientist,102050,165492,Springfield,VA,Ball Corporation,Aerospace & Defense,3.7,1,1,1
1865,"AI Data scientist - Machine Learning, Consultant",75937,126602,Washington,DC,Guidehouse,Business Services,3.2,1,1,1
1866,Data scientist - NIH,0,0,Bethesda,MD,Kelly,Business Services,3.4,0,0,0
1867,Senior Data scientist,100231,162495,Bethesda,MD,Leidos,Aerospace & Defense,3.4,0,0,0
1868,Supply Chain Data scientist (GS 13 Equivalent),67991,98323,Washington,DC,"Credence Ma0gement Solutions, LLC",Government,4.5,1,1,0
1869,"Associate Principal Scientist, Pharmacogenomics",82243,94648,Gaithersburg,MD,AstraZeneca,Biotech & Pharmaceuticals,3.9,0,0,0
1870,Data scientist/A0lyst,0,0,Silver Spring,MD,KaiHonua,0,4,1,0,0
1871,Senior Data scientist,107905,129363,Arlington,VA,CareJourney,Health Care,3.4,0,1,1
1872,"Data scientist, Lead",96151,159959,Arlington,VA,Booz Allen Hamilton Inc.,Business Services,3.7,1,1,1
1873,"Senior Scientist for Clinical Research Late R&I - Durham, NC",56169,208069,Gaithersburg,MD,AstraZeneca,Biotech & Pharmaceuticals,3.9,0,0,0
1874,"Senior Scientist for Clinical Research Late R&I - Gaithersburg, MD",56169,208069,Gaithersburg,MD,AstraZeneca,Biotech & Pharmaceuticals,3.9,0,0,0
1875,Site Manager - Data scientist,54254,161480,Washington,DC,SAIC,Information Technology,3.6,0,0,0
1876,Operations Research A0lyst/Data scientist,78194,101772,Washington,DC,Veracity Engineering,Aerospace & Defense,4.4,1,0,0
1877,"Data scientist, Lead",80890,135175,Alexandria,VA,ManTech,Business Services,4.1,0,0,0
1878,"Scientist II, Clinical Immunology (Assay Development/ Validation)",58228,129579,Gaithersburg,MD,Novavax,Biotech & Pharmaceuticals,3.1,1,1,1
1879,"AI Data scientist Machine Learning, Consultant",39825,68554,Washington,DC,0vigant Consulting,Business Services,3.2,1,1,1
1880,"Data scientist Machine Learning, Senior Consultant",47210,80337,Washington,DC,0vigant Consulting,Business Services,3.2,1,1,1
1881,Innovation Applied Data scientist,75835,101374,Washington,DC,Noblis,Business Services,4,0,0,0
1882,Sr. Data scientist,143172,149279,Arlington,VA,XOR Security,Information Technology,4.8,1,1,0
1883,Data scientist with HealthCare (Full Time),0,0,Washington,DC,Excel Global Solutions,Information Technology,3.8,0,1,1
1885,"Computatio0l Data scientist, Senior Consultant",114275,182211,Washington,DC,Guidehouse,Business Services,3.2,1,1,0
1886,NLP Data scientist with Security Clearance,75017,120728,Washington,DC,Resolvit,Business Services,4.2,1,1,0
